assists,bonus,bps,clean_sheets,code,creativity,element_type,first_name,goals_conceded,goals_scored,ict_index,id,influence,minutes,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,value_season,web_name,yellow_cards,season,specific_pos,top_six,Pace
0,4,435,4,97299,78,DEF,John,29,0,69.7,128,441.4,2014,46,0,0,0,97299.jpg,2.2,0,0,Stones,13.3,FALSE,24,a,Manchester City,43,174,59,12.8,Stones,1,16-17,,,
0,0,44,1,108824,18.4,DEF,Brendan,3,0,7.5,129,33,247,40,0,0,0,108824.jpg,3,0,0,Galloway,0.2,FALSE,20,u,Everton,11,25,9,2.3,Galloway,0,16-17,,,
0,0,0,0,149468,0,DEF,Tyias,0,0,0,130,0,0,39,0,0,0,149468.jpg,0,0,0,Browning,2,FALSE,27,u,Everton,11,0,0,0,Browning,0,16-17,,,
0,0,37,0,114093,10.7,DEF,Matthew,6,1,10.8,131,63.8,180,39,0,0,0,114093.jpg,3,0,0,Pennington,0.9,FALSE,38,a,Everton,11,33,9,2.3,Pennington,0,16-17,,,
1,4,365,7,121221,64,DEF,Ramiro,19,0,54,132,346.2,1543,45,0,0,0,121221.jpg,3,0,0,Funes Mori,1.4,FALSE,25,d,Everton,11,129,69,15.3,Funes Mori,0,16-17,,,
8,8,420,11,26901,682.1,MID,Kevin,26,4,185.4,133,439.6,2074,59,0,0,0,26901.jpg,3.4,0,0,Mirallas,2.2,FALSE,11,a,Everton,11,739,119,20.2,Mirallas,2,16-17,,,
11,11,534,12,88894,1237.6,MID,Ross,36,5,290.3,134,692.4,2900,70,0,0,0,88894.jpg,4,0,0,Barkley,6.6,FALSE,8,a,Everton,11,973,144,20.6,Barkley,5,16-17,,,
3,0,294,3,43250,438.1,MID,Tom,40,0,78.7,135,255.2,1848,51,0,0,0,43250.jpg,2,0,0,Cleverley,0.1,FALSE,8,a,Watford,57,93,55,10.8,Cleverley,4,16-17,,,
1,0,100,0,50472,80.4,MID,James,10,1,28.6,136,119.8,613,47,0,0,0,50472.jpg,1.9,0,0,McCarthy,0.2,FALSE,16,d,Everton,11,84,23,4.9,McCarthy,2,16-17,,,
1,3,371,7,1632,400.6,MID,Gareth,28,2,115,137,509.4,2109,43,0,0,0,1632.jpg,2.1,0,0,Barry,3.2,FALSE,18,a,Everton,11,244,68,15.8,Barry,10,16-17,,,
0,0,101,1,27707,51.5,MID,Darron,12,0,13.8,138,72.4,640,43,0,0,0,27707.jpg,1.4,0,0,Gibson,0.1,FALSE,24,a,Sunderland,56,16,17,4,Gibson,4,16-17,,,
0,0,0,0,87447,0,MID,Muhamed,0,0,0,139,0,0,43,0,0,0,87447.jpg,0,0,0,Besic,0,FALSE,21,a,Everton,11,0,0,0,Besic,0,16-17,,,
0,0,223,3,77762,155.4,MID,Bryan,26,0,44.4,140,250.6,1323,42,0,0,0,77762.jpg,1.8,0,0,Oviedo,0.1,FALSE,3,a,Sunderland,56,37,29,6.9,Oviedo,4,16-17,,,
0,0,53,0,94924,150.8,MID,Gerard,6,0,32,141,54.6,460,59,0,0,0,94924.jpg,1.2,0,0,Deulofeu,0.8,FALSE,7,u,Everton,11,115,13,2.2,Deulofeu,1,16-17,,,
1,0,104,2,17349,93.4,MID,Aaron,5,0,22.3,142,78,509,55,0,0,0,17349.jpg,2,0,0,Lennon,0.2,FALSE,12,i,Everton,11,54,22,4,Lennon,0,16-17,,,
6,33,824,13,66749,701.4,FWD,Romelu,42,25,354.1,143,1171.6,3266,101,0,0,0,66749.jpg,6,0,0,Lukaku,32.2,FALSE,10,a,Everton,11,1670,221,21.9,Lukaku,3,16-17,,,
0,0,17,0,26921,19.6,FWD,Arouna,3,0,4.9,144,7.8,78,51,0,0,0,26921.jpg,1,0,0,Koné,0.7,FALSE,9,a,Everton,11,22,6,1.2,Koné,0,16-17,,,
1,3,125,2,113688,163,FWD,Oumar,30,4,76.8,145,205.8,1096,55,0,0,0,113688.jpg,2.6,1,0,Niasse,0.4,FALSE,24,a,Hull City,88,417,44,8,Niasse,3,16-17,,,
0,0,0,0,12390,0,GK,Allan,0,0,0,146,0,0,44,0,0,0,12390.jpg,0,0,0,McGregor,0,FALSE,1,u,Hull City,88,0,0,0,McGregor,0,16-17,,,
0,7,431,5,11974,0.3,GK,Eldin,36,0,55.8,147,554.2,1980,41,0,0,2,11974.jpg,3.9,0,73,Jakupovic,21.9,FALSE,16,a,Hull City,88,4,86,21,Jakupovic,0,16-17,,,
0,0,0,0,171982,0,DEF,Brian,0,0,0,148,0,0,39,0,0,0,171982.jpg,0,0,0,Lenihan,1.1,FALSE,31,a,Hull City,88,0,0,0,Lenihan,0,16-17,,,
2,3,368,1,19115,33,DEF,Curtis,53,0,80.5,149,644.6,2135,49,1,0,0,19115.jpg,1.5,0,0,Davies,1.3,FALSE,6,a,Hull City,88,128,38,7.8,Davies,4,16-17,,,
0,4,311,1,12679,46.3,DEF,Michael,44,3,85.5,150,573.6,1722,42,1,0,0,12679.jpg,2.1,0,0,Dawson,0.5,FALSE,21,a,Hull City,88,236,46,11,Dawson,4,16-17,,,
0,0,0,0,88898,0,DEF,Moses,0,0,0,151,0,0,44,0,0,0,88898.jpg,0,0,0,Odubajo,0,FALSE,2,a,Hull City,88,0,0,0,Odubajo,0,16-17,,,
2,4,488,5,122798,352.8,DEF,Andrew,59,1,95.6,152,502.6,2736,44,0,0,0,122798.jpg,2.2,0,0,Robertson,1.9,FALSE,3,a,Hull City,88,100,73,16.6,Robertson,5,16-17,,,
3,5,483,4,95658,157.2,DEF,Harry,53,2,130.6,153,707.6,2307,44,0,0,0,95658.jpg,2.4,0,0,Maguire,0.8,FALSE,5,a,Hull City,88,439,71,16.1,Maguire,5,16-17,,,
0,0,0,0,19687,0,DEF,Alex,0,0,0,154,0,0,40,0,0,0,19687.jpg,0,0,0,Bruce,0.1,FALSE,4,u,Hull City,88,0,0,0,Bruce,0,16-17,,,
6,16,503,3,18987,1050.1,MID,Robert,56,7,212.3,155,550.2,2548,55,0,0,0,18987.jpg,3.8,0,0,Snodgrass,6.3,FALSE,11,a,West Ham United,21,538,133,24.2,Snodgrass,2,16-17,,,
1,4,509,5,74033,344.2,MID,Sam,75,3,122.5,156,482.2,3186,47,0,0,0,74033.jpg,2.4,1,0,Clucas,0.2,FALSE,11,a,Hull City,88,405,87,18.5,Clucas,9,16-17,,,
1,2,458,4,49944,323.5,MID,Jake,62,1,116.5,157,556.4,2970,47,0,0,0,49944.jpg,2.1,1,0,Livermore,0.1,FALSE,8,a,West Bromwich Albion,35,283,77,16.4,Livermore,5,16-17,,,
2,1,428,3,37339,428.6,MID,Ahmed,63,0,99.9,158,464.4,2523,46,1,0,0,37339.jpg,1.9,1,0,Elmohamady,0.2,FALSE,27,a,Hull City,88,108,62,13.5,Elmohamady,3,16-17,,,
0,0,0,0,28147,0,MID,Mohamed,0,0,0,159,0,0,55,0,0,0,28147.jpg,0,0,0,Diamé,0,FALSE,17,u,Hull City,88,0,0,0,Diamé,0,16-17,,,
2,5,348,4,15109,300.3,MID,Tom,47,1,77.6,160,344.4,2025,45,1,0,0,15109.jpg,2,1,0,Huddlestone,0.2,FALSE,8,a,Hull City,88,130,62,13.8,Huddlestone,5,16-17,,,
0,0,179,2,53371,123.6,MID,David,23,1,37.1,161,164.6,962,44,0,0,0,53371.jpg,1.6,0,0,Meyler,0.2,FALSE,7,a,Hull City,88,81,33,7.5,Meyler,2,16-17,,,
2,2,86,1,9110,70.4,MID,Shaun,7,1,23.4,162,104.6,283,43,0,0,0,9110.jpg,2.7,0,0,Maloney,0.5,FALSE,15,a,Hull City,88,58,24,5.6,Maloney,0,16-17,,,
4,6,208,4,59856,190.4,FWD,Abel,23,4,93.6,163,219.4,1425,59,0,0,0,59856.jpg,3,0,0,Hernández,0.9,FALSE,9,a,Hull City,88,532,72,12.2,Hernández,0,16-17,,,
0,2,127,2,111847,195.4,FWD,Adama,29,2,58.7,164,141,1171,43,0,0,0,111847.jpg,1.9,0,0,Diomande,3.6,FALSE,20,a,Hull City,88,259,42,9.8,Diomande,1,16-17,,,
0,10,585,8,17745,0,GK,Kasper,47,0,75.8,165,757.4,2666,49,0,0,0,17745.jpg,3.6,0,113,Schmeichel,6,FALSE,1,a,Leicester City,13,0,109,22.2,Schmeichel,1,16-17,,,
0,0,119,1,51934,0,GK,Ron-Robert,16,0,13.9,166,136,754,44,0,0,0,51934.jpg,1.9,0,18,Zieler,0.3,FALSE,21,a,Leicester City,13,2,17,3.9,Zieler,0,16-17,,,
1,0,360,5,15033,48.4,DEF,Wes,45,1,81.4,167,480,2430,46,0,0,0,15033.jpg,2.3,0,0,Morgan,10.3,FALSE,5,a,Leicester City,13,284,63,13.7,Morgan,3,16-17,,,
4,10,679,8,37402,536.4,DEF,Christian,57,2,149.4,168,802,3103,53,0,0,0,37402.jpg,2.9,0,0,Fuchs,5.7,FALSE,28,a,Leicester City,13,152,104,19.6,Fuchs,10,16-17,,,
2,4,237,3,86417,100.4,DEF,Jeffrey,17,0,38.1,169,214.2,1139,47,0,0,0,86417.jpg,2.5,0,0,Schlupp,0.3,FALSE,31,a,Crystal Palace,31,65,47,10,Schlupp,0,16-17,,,
0,0,10,0,37388,0.3,DEF,Marcin,2,0,1.1,170,10.8,90,39,0,0,0,37388.jpg,1,0,0,Wasilewski,1.8,FALSE,27,a,Leicester City,13,0,1,0.3,Wasilewski,0,16-17,,,
0,0,0,0,46695,0,DEF,Ritchie,0,0,0,171,0,0,44,0,0,0,46695.jpg,0,0,0,de Laet,0.1,FALSE,None,u,Leicester City,13,0,0,0,de Laet,0,16-17,,,
3,4,529,9,40725,199,DEF,Danny,50,0,77.9,172,531.2,2988,49,0,0,0,40725.jpg,2.4,0,0,Simpson,2.1,FALSE,17,a,Leicester City,13,50,85,17.3,Simpson,12,16-17,,,
2,1,479,9,12413,69.4,DEF,Robert,49,2,124.9,173,701,2926,49,2,0,0,12413.jpg,2.7,0,0,Huth,1.8,FALSE,6,a,Leicester City,13,477,88,18,Huth,9,16-17,,,
0,0,156,4,41321,22,DEF,Yohan,15,0,23.6,174,158.2,917,40,0,0,0,41321.jpg,2.5,0,0,Benalouane,1,FALSE,29,a,Leicester City,13,54,27,6.8,Benalouane,4,16-17,,,
0,0,50,0,130025,62,DEF,Luis,8,0,12,175,57.6,327,42,0,0,0,130025.jpg,0.8,0,0,Hernández,0.3,FALSE,2,u,Leicester City,13,0,3,0.7,Hernández,1,16-17,,,
4,9,437,9,103025,802.1,MID,Riyad,48,6,227.8,176,573,2826,89,0,2,0,103025.jpg,3.3,0,0,Mahrez,8.2,FALSE,26,a,Leicester City,13,898,120,13.5,Mahrez,4,16-17,,,
6,3,468,8,51938,719.8,MID,Marc,47,2,147.6,177,483.8,2412,50,0,0,0,51938.jpg,2.9,0,0,Albrighton,2.5,FALSE,11,a,Leicester City,13,272,95,19,Albrighton,5,16-17,,,
0,1,217,1,13152,122.7,MID,Andy,26,1,54.9,178,258.4,1446,47,0,0,0,13152.jpg,1.8,0,0,King,0.2,FALSE,10,a,Leicester City,13,167,41,8.7,King,4,16-17,,,
1,3,384,8,61603,307.1,MID,Daniel,44,1,92,179,401.8,2466,53,0,0,0,61603.jpg,2.4,0,0,Drinkwater,3.6,FALSE,4,d,Leicester City,13,213,69,13,Drinkwater,6,16-17,,,
0,0,0,0,40772,0,MID,Gökhan,0,0,0,180,0,0,44,0,0,0,40772.jpg,0,0,0,Inler,0.1,FALSE,33,u,Leicester City,13,0,0,0,Inler,0,16-17,,,
4,0,210,4,172632,268.8,MID,Demarai,20,1,72.2,181,220.4,1049,48,0,0,0,172632.jpg,1.9,0,0,Gray,0.5,FALSE,22,a,Leicester City,13,233,58,12.1,Gray,2,16-17,,,
1,3,262,4,155569,204,MID,Daniel,35,1,57,182,254.4,1673,43,0,0,0,155569.jpg,2.2,0,0,Amartey,0.2,FALSE,13,a,Leicester City,13,109,53,12.3,Amartey,3,16-17,,,
0,0,26,1,86881,24.9,MID,Nampalys,5,0,4,183,16.8,269,44,0,0,0,86881.jpg,1.5,0,0,Mendy,0.3,FALSE,24,d,Leicester City,13,0,6,1.4,Mendy,1,16-17,,,
8,24,555,7,101668,450.4,FWD,Jamie,57,13,202.5,184,629.8,2801,99,0,0,0,101668.jpg,4.6,1,0,Vardy,13.9,FALSE,9,d,Leicester City,13,955,161,16.3,Vardy,2,16-17,,,
0,1,56,2,54316,55.7,FWD,Leonardo,5,1,37.4,185,60.8,447,55,0,0,0,54316.jpg,1.5,0,0,Ulloa,0.1,FALSE,23,a,Leicester City,13,262,24,4.4,Ulloa,0,16-17,,,
1,3,220,7,78412,262,FWD,Shinji,26,3,90.4,186,181.2,1565,56,0,0,0,78412.jpg,2.1,0,0,Okazaki,1.6,FALSE,20,a,Leicester City,13,471,63,11.3,Okazaki,1,16-17,,,
0,5,131,1,90714,120.8,FWD,Ahmed,20,2,47.7,187,132.6,761,69,0,0,0,90714.jpg,1.9,0,0,Musa,3,FALSE,7,a,Leicester City,13,232,39,5.7,Musa,1,16-17,,,
0,7,506,9,66797,0,GK,Simon,30,0,46,188,461.2,2520,48,0,0,2,66797.jpg,3.9,0,52,Mignolet,3.5,FALSE,22,a,Liverpool,14,0,110,22.9,Mignolet,0,16-17,,,
0,0,153,3,104542,0,GK,Loris,12,0,15,189,149.4,900,43,0,0,0,104542.jpg,3.2,0,20,Karius,0.7,FALSE,1,a,Liverpool,14,0,32,7.4,Karius,0,16-17,,,
0,6,155,4,40784,48.7,DEF,Mamadou,6,0,23.2,190,143.4,686,47,0,0,0,40784.jpg,4.4,0,0,Sakho,0.6,FALSE,12,i,Crystal Palace,31,40,35,7.4,Sakho,0,16-17,,,
1,6,589,11,38454,119.2,DEF,Dejan,31,2,107.1,191,715.4,2553,49,0,0,0,38454.jpg,3.7,0,0,Lovren,5.6,FALSE,6,a,Liverpool,14,236,106,21.6,Lovren,6,16-17,,,
1,1,79,0,100059,78.3,DEF,Alberto,7,0,17.5,192,64.6,305,44,0,0,0,100059.jpg,1.3,0,0,Moreno,1.4,FALSE,18,a,Liverpool,14,32,15,3.4,Moreno,1,16-17,,,
2,13,735,12,57328,716.5,DEF,Nathaniel,41,0,152.4,193,512,3323,59,0,0,0,57328.jpg,3.5,0,0,Clyne,10.3,FALSE,2,a,Liverpool,14,294,129,21.9,Clyne,0,16-17,,,
0,0,55,1,91979,16.4,DEF,Jon,4,0,8,194,63.8,360,43,0,0,0,91979.jpg,1.5,0,0,Flanagan,0.2,FALSE,4,a,Burnley,90,0,9,2.1,Flanagan,2,16-17,,,
0,0,0,0,171287,0,DEF,Joseph,0,0,0,195,0,0,48,0,0,0,171287.jpg,0,0,0,Gomez,0,FALSE,12,a,Liverpool,14,0,0,0,Gomez,0,16-17,,,
0,0,0,0,134383,0,DEF,Connor,0,0,0,196,0,0,39,0,0,0,134383.jpg,0,0,0,Randall,1.7,FALSE,56,a,Liverpool,14,0,0,0,Randall,0,16-17,,,
0,0,35,0,120447,30.3,DEF,Bradley,9,0,8.6,197,28.6,269,39,0,0,0,120447.jpg,0.8,0,0,Smith,2.5,FALSE,14,a,Bournemouth,91,27,4,1,Smith,1,16-17,,,
0,0,12,0,106449,0.4,DEF,Kevin,0,0,0.4,198,3.6,20,42,0,0,0,106449.jpg,1,0,0,Stewart,0.1,FALSE,35,a,Liverpool,14,0,4,1,Stewart,0,16-17,,,
0,7,557,9,60914,143.3,DEF,Joel,25,1,108,199,588.6,2457,54,0,0,0,60914.jpg,3.3,0,0,Matip,3.2,FALSE,32,a,Liverpool,14,348,97,18,Matip,3,16-17,,,
3,2,240,4,43191,102.9,MID,Leiva,17,0,51.1,200,306.4,1112,44,0,0,0,43191.jpg,2,0,0,Lucas,0.2,FALSE,21,a,Liverpool,14,99,47,10.7,Lucas,4,16-17,,,
4,9,467,7,56979,554.3,MID,Jordan,28,1,115.5,201,507.4,2116,62,0,0,0,56979.jpg,3,0,0,Henderson,1,FALSE,14,d,Liverpool,14,93,73,11.8,Henderson,8,16-17,,,
3,10,525,10,40555,539.8,MID,Joe,49,6,179.4,202,576.8,2930,49,0,0,0,40555.jpg,3.3,0,0,Allen,6.4,FALSE,4,a,Stoke City,110,675,118,24.1,Allen,9,16-17,,,
8,21,631,8,84583,1081.8,MID,Philippe,27,13,306.5,203,860,2228,87,0,0,0,84583.jpg,5.5,0,0,Coutinho,26,FALSE,10,a,Liverpool,14,1125,171,19.7,Coutinho,2,16-17,WINGER,Yes,82
2,12,436,9,112338,544.5,MID,Emre,28,5,155.3,204,512.2,2371,48,0,0,0,112338.jpg,3.3,0,0,Can,3,FALSE,23,a,Liverpool,14,500,104,21.7,Can,6,16-17,,,
7,14,543,9,39155,693,MID,Adam,32,8,219.5,205,679.4,2338,67,0,0,0,39155.jpg,4.5,0,0,Lallana,9.1,FALSE,20,a,Liverpool,14,825,139,20.7,Lallana,3,16-17,,,
0,2,125,5,99323,160.3,MID,Lazar,15,2,48.5,206,142.2,1005,52,0,0,0,99323.jpg,3.1,0,0,Markovic,0.1,FALSE,50,d,Hull City,88,185,37,7.1,Markovic,4,16-17,,,
0,0,0,0,141921,0,MID,Oluwaseyi,0,0,0,207,0,0,47,0,0,0,141921.jpg,0,0,0,Ojo,0,FALSE,54,a,Liverpool,14,0,0,0,Sheyi Ojo,0,16-17,,,
4,16,682,12,15157,937,MID,James,35,7,235.2,208,919,3154,63,0,1,0,15157.jpg,3.9,0,0,Milner,4.8,FALSE,7,a,Liverpool,14,493,139,22.1,Milner,5,16-17,,,
11,17,639,11,92217,1127.3,MID,Roberto,39,11,356.9,209,869.6,3062,85,0,0,0,92217.jpg,5.1,0,0,Firmino,8.8,FALSE,11,a,Liverpool,14,1569,180,21.2,Firmino,5,16-17,STRIKER,Yes,79
0,0,0,0,147668,0,MID,Cameron,0,0,0,210,0,0,42,0,0,0,147668.jpg,0,0,0,Brannagan,0.1,FALSE,25,u,Liverpool,14,0,0,0,Brannagan,0,16-17,,,
0,0,0,0,174254,0,MID,Pedro,0,0,0,211,0,0,42,0,0,0,174254.jpg,0,0,0,Chirivella,0.1,FALSE,68,u,Liverpool,14,0,0,0,Chirivella,0,16-17,,,
7,14,502,8,110979,660.7,MID,Sadio,26,13,246,212,727,2242,93,0,0,0,110979.jpg,5.8,0,0,Mané,7.8,FALSE,19,d,Liverpool,14,1074,156,16.8,Mané,4,16-17,,,
2,13,382,7,54861,484.4,FWD,Christian,58,15,286.1,213,640.2,3131,72,0,2,0,54861.jpg,3.8,0,0,Benteke,9.5,FALSE,17,a,Crystal Palace,31,1762,136,18.9,Christian Benteke,10,16-17,,,
5,2,180,3,40755,207.4,FWD,Daniel,7,3,89.7,214,202.8,775,97,0,0,0,40755.jpg,2.7,0,0,Sturridge,1.9,FALSE,15,a,Liverpool,14,492,54,5.6,Sturridge,1,16-17,,,
0,0,0,0,42493,0,FWD,Mario,0,0,0,215,0,0,63,0,0,0,42493.jpg,0,0,0,Balotelli,0.2,FALSE,45,u,Liverpool,14,0,0,0,Balotelli,0,16-17,,,
0,0,0,0,84939,0,FWD,Danny,0,0,0,216,0,0,54,0,0,0,84939.jpg,0,0,0,Ings,0.2,FALSE,28,d,Liverpool,14,0,0,0,Ings,0,16-17,,,
4,8,297,7,152760,264.4,FWD,Divock,18,7,116.1,217,360,1469,60,0,0,0,152760.jpg,2.8,0,0,Origi,5.5,FALSE,27,a,Liverpool,14,551,96,16,Origi,0,16-17,,,
0,0,0,0,15749,0,GK,Joe,0,0,0,218,0,0,53,0,0,0,15749.jpg,0,0,0,Hart,1,FALSE,1,u,Manchester City,43,0,0,0,Hart,0,16-17,,,
0,1,295,6,20310,0,GK,Willy,13,0,26.8,219,266.6,1452,48,0,0,1,20310.jpg,3.8,0,31,Caballero,3.8,FALSE,13,a,Manchester City,43,0,64,13.3,Caballero,0,16-17,,,
1,7,558,9,42593,296.4,DEF,Aleksandar,27,1,116,220,639,2535,58,1,0,0,42593.jpg,3.3,0,0,Kolarov,3.1,FALSE,11,a,Manchester City,43,223,95,16.4,Kolarov,6,16-17,,,
1,5,230,2,20658,167.7,DEF,Pablo,18,1,52.1,221,238.6,1065,47,0,0,0,20658.jpg,2.3,0,0,Zabaleta,1.2,FALSE,5,a,Manchester City,43,113,45,9.6,Zabaleta,2,16-17,,,
0,6,227,5,17476,32.9,DEF,Vincent,6,3,40.6,222,249,820,60,0,0,0,17476.jpg,5.2,0,0,Kompany,3.2,FALSE,4,a,Manchester City,43,123,57,9.5,Kompany,5,16-17,,,
0,9,493,8,17336,314.8,DEF,Gaël,24,1,76.1,223,407.4,2123,52,0,0,0,17336.jpg,3.5,0,0,Clichy,1.9,FALSE,22,a,Manchester City,43,38,87,16.7,Clichy,2,16-17,,,
1,3,316,6,37748,152.1,DEF,Bacary,14,0,42.8,224,223.2,1346,53,0,0,0,37748.jpg,3.2,0,0,Sagna,1.7,FALSE,3,a,Manchester City,43,53,55,10.4,Sagna,2,16-17,,,
0,0,0,0,57112,0,DEF,Eliaquim,0,0,0,225,0,0,54,0,0,0,57112.jpg,0,0,0,Mangala,0.3,FALSE,20,u,Manchester City,43,0,0,0,Mangala,0,16-17,,,
2,10,640,9,57410,125.6,DEF,Nicolás,28,1,117.6,226,772.4,2592,59,0,0,0,57410.jpg,3.3,0,0,Otamendi,3.2,FALSE,30,a,Manchester City,43,276,100,16.9,Otamendi,9,16-17,,,
0,0,62,0,41823,42.3,MID,Fabian,4,1,15.3,227,68.2,224,47,0,0,0,41823.jpg,1.9,0,0,Delph,0.1,FALSE,18,a,Manchester City,43,43,13,2.8,Delph,1,16-17,,,
14,11,468,9,103955,688.3,MID,Raheem,27,7,237.7,228,527,2509,75,0,0,0,103955.jpg,4.5,0,0,Sterling,10.6,FALSE,7,a,Manchester City,43,1170,149,19.9,Sterling,7,16-17,,,
0,0,0,0,28554,12.3,MID,Samir,0,0,5.8,229,4.8,16,64,0,0,0,28554.jpg,1,0,0,Nasri,0.2,FALSE,8,u,Manchester City,43,41,1,0.2,Nasri,0,16-17,,,
9,12,621,12,20664,1388.4,MID,David,32,4,286.2,230,671.2,2760,86,0,0,0,20664.jpg,3.8,0,0,Silva,2.8,FALSE,21,a,Manchester City,43,801,130,15.1,Silva,6,16-17,,,
0,6,422,12,14664,407.7,MID,Gnegneri Yaya,17,5,121.8,231,474.2,1941,72,0,0,0,14664.jpg,3.4,0,0,Touré,1,FALSE,42,a,Manchester City,43,335,86,11.9,Yaya Touré,4,16-17,,,
3,6,245,2,17740,359.9,MID,Jesús,17,0,68.3,232,161,1064,61,0,0,0,17740.jpg,2,0,0,Navas,0.6,FALSE,15,a,Manchester City,43,163,48,7.9,Navas,2,16-17,,,
1,3,483,10,27789,575.7,MID,Fernando,27,2,148.5,233,546.6,2755,53,0,0,0,27789.jpg,2.4,2,0,Luiz Rosa,1.5,FALSE,25,a,Manchester City,43,364,78,14.7,Fernandinho,4,16-17,,,
0,1,106,1,52538,65.7,MID,Fernando Francisco,10,0,21,234,115.2,568,47,0,0,0,52538.jpg,1.2,0,0,Reges,0.2,FALSE,6,a,Manchester City,43,29,18,3.8,Fernando,3,16-17,,,
21,33,825,11,61366,1702,MID,Kevin,34,6,336.6,235,872.4,2877,105,0,1,0,61366.jpg,5.5,0,0,De Bruyne,10.4,FALSE,17,a,Manchester City,43,790,199,19,De Bruyne,4,16-17,CAM,Yes,77
1,2,196,3,59859,209.6,MID,Ilkay,8,3,59.6,236,186.8,704,49,0,0,0,59859.jpg,4.1,0,0,Gündogan,1.3,FALSE,8,d,Manchester City,43,199,41,8.4,Gündogan,0,16-17,,,
3,2,170,3,86173,238.4,MID,Manuel,7,4,85.6,237,210,777,84,0,0,0,86173.jpg,2.8,1,0,Agudo Durán,1,FALSE,9,a,Manchester City,43,411,54,6.4,Nolito,3,16-17,,,
0,0,0,0,206325,0,MID,Oleksandr,0,0,0,238,0,0,53,0,0,0,206325.jpg,0,0,0,Zinchenko,0,FALSE,35,u,Manchester City,43,0,0,0,Zinchenko,0,16-17,,,
5,32,640,8,37572,518.2,FWD,Sergio,30,20,323.9,239,871.8,2404,127,0,1,0,37572.jpg,5.6,1,0,Agüero,17.6,FALSE,10,a,Manchester City,43,1853,175,13.8,Agüero,4,16-17,,,
0,3,92,3,57001,116.9,FWD,Wilfried,12,2,49,240,103,684,69,0,0,0,57001.jpg,2.9,0,0,Bony,0.6,FALSE,12,a,Stoke City,110,271,29,4.2,Bony,1,16-17,,,
3,6,180,1,173515,193.7,FWD,Kelechi,9,4,87.4,241,224,537,60,0,0,0,173515.jpg,2.6,0,0,Iheanacho,2.3,FALSE,72,a,Manchester City,43,463,52,8.7,Iheanacho,0,16-17,,,
0,5,575,14,51940,10,GK,David,29,0,55,242,542.4,3150,55,0,0,0,51940.jpg,3.9,0,74,de Gea,33.2,FALSE,1,a,Manchester United,1,0,136,24.7,de Gea,2,16-17,,,
0,3,80,2,42899,0,GK,Sergio,0,0,7.7,243,77.2,180,47,0,0,1,42899.jpg,11.5,0,10,Romero,0.2,FALSE,20,a,Manchester United,1,0,23,4.9,Romero,0,16-17,,,
1,1,282,4,55909,36.1,DEF,Chris,16,1,47.4,244,342.6,1217,58,0,0,0,55909.jpg,2.9,0,0,Smalling,1.1,FALSE,12,d,Manchester United,1,95,52,9,Smalling,0,16-17,,,
0,4,362,5,76359,35.2,DEF,Phil,14,0,56.3,245,437.8,1584,45,0,0,0,76359.jpg,3.1,0,0,Jones,0.7,FALSE,4,a,Manchester United,1,89,55,12.2,Jones,2,16-17,,,
0,0,0,0,152015,0,DEF,Guillermo,0,0,0,246,0,0,45,0,0,0,152015.jpg,0,0,0,Varela,0,FALSE,30,u,Manchester United,1,0,0,0,Varela,0,16-17,,,
3,4,202,4,106760,160.5,DEF,Luke,6,0,36.5,247,139.2,688,52,0,0,0,106760.jpg,4.1,0,0,Shaw,6.4,FALSE,23,i,Manchester United,1,64,45,8.7,Shaw,1,16-17,,,
0,7,394,8,58893,71,DEF,Marcos,13,1,66.5,248,446.4,1663,52,0,0,0,58893.jpg,3.7,0,0,Rojo,0.7,FALSE,5,i,Manchester United,1,147,77,14.8,Rojo,5,16-17,,,
0,0,58,1,160817,51.1,DEF,Patrick,9,0,10.7,249,30.6,353,42,1,0,0,160817.jpg,1.3,0,0,McNair,0.2,FALSE,19,a,Sunderland,56,28,12,2.9,McNair,0,16-17,,,
3,9,612,12,20695,614.8,DEF,Antonio,20,1,140.6,250,547.2,2483,58,0,0,0,20695.jpg,4.3,0,0,Valencia,12.4,FALSE,25,a,Manchester United,1,243,120,20.7,Valencia,5,16-17,,,
0,6,319,9,40002,74,DEF,Matteo,8,0,29.4,251,206,1333,50,0,0,0,40002.jpg,3.9,0,0,Darmian,1,FALSE,36,a,Manchester United,1,13,70,14,Darmian,3,16-17,,,
0,0,0,0,171273,0,DEF,Cameron,0,0,0,252,0,0,44,0,0,0,171273.jpg,0,0,0,Borthwick-Jackson,0,FALSE,43,u,Manchester United,1,0,0,0,Borthwick-Jackson,0,16-17,,,
0,0,36,1,201084,2.9,DEF,Timothy,0,0,2.4,253,12.8,97,41,0,0,0,201084.jpg,2.3,0,0,Fosu-Mensah,0.2,FALSE,24,a,Manchester United,1,8,9,2.2,Fosu-Mensah,0,16-17,,,
2,14,525,9,58877,426.6,DEF,Daley,17,1,108.2,254,534,1830,52,0,0,0,58877.jpg,4.3,0,0,Blind,4.7,FALSE,17,a,Manchester United,1,122,98,18.8,Blind,2,16-17,,,
